station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime,meanRes,Observations,closestZone,distanceToZone,distanceToCentroid,inZone
068072,NOWRA RAN AIR STATION AWS               ,-34.9469,150.5353,109.0,5.3677278,7.239234449760765,0.0058632305892676,1.3748397679483102,3.9042569771680142,2000-11-29 10:00:00,29.999770450000003,379686.0,7,13.393728138892065,73.76237285744793,False
068151,JERVIS BAY (POINT PERPENDICULAR AWS)    ,-35.0936,150.8049,85.0,7.490162,12.59016393442623,0.0351453603214771,1.6800159510231925,4.458387368995018,2004-10-08 10:00:00,25.36296121666667,240824.0,7,41.64353978815259,106.6773214823823,False
068192,CAMDEN AIRPORT AWS                      ,-34.039,150.689,73.9,4.4065576,6.961352657004831,0.0097616094253775,1.814551797275582,2.4284550965054663,1994-09-19 15:00:00,27.62122361666667,391714.0,7,46.834713285423575,110.03662940057141,False
068228,BELLAMBI AWS                            ,-34.3691,150.9291,10.0,6.8187523,7.835694050991502,0.010731069692635,1.381654537307996,4.935207828509693,1989-01-01 11:00:00,29.99985021666667,546413.0,7,48.47666806111386,119.53672667019396,False
068239,MOSS VALE AWS                           ,-34.5253,150.4217,678.4,7.361471,10.459234608985025,0.0302250889644282,1.5608614321708112,4.716287445138094,2001-02-26 16:00:00,29.99969055,332615.0,7,0.0,61.172380764914685,True
068241,ALBION PARK (SHELLHARBOUR AIRPORT)      ,-34.5639,150.7924,8.0,4.9378114,7.9186046511627906,0.0058531624265822,1.3346668077496728,3.699658481047977,1999-06-04 15:00:00,29.99992825,337426.0,7,27.811621508566045,100.46458494379252,False
068242,KIAMA (BOMBO HEADLAND)                  ,-34.6532,150.8609,15.5,6.930965,9.614285714285714,0.0181807241423179,1.514762660886548,4.575611167158245,2001-12-17 16:00:00,29.99975915,292034.0,7,33.572348317022,107.07767773400798,False
068253,PORT KEMBLA NTC AWS                     ,-34.4734,150.9118,0.0,6.519816,9.304166666666667,0.0155923113223845,1.6773477674771915,3.8869792229130575,2012-07-11 14:30:00,29.9998408,188289.0,7,41.390687480515055,115.13710921580761,False
068262,HIGH RANGE AWS (WANGANDERRY)            ,-34.3335,150.267,813.6,7.0253158,8.816176470588236,0.0098568854345744,1.3149797437825474,5.342527742182399,2014-07-01 12:30:00,29.999805050000003,152909.0,7,0.0,55.68943686419033,True
068264,JERVIS BAY NSW (JERVIS BAY AIRFIELD AWS),-35.144,150.6974,57.2,6.817914,10.557692307692308,0.0156856373399164,1.43772840499855,4.742143220785231,2018-10-12 14:30:00,29.998858166666665,78786.0,7,35.03006849873485,97.39032594272564,False
069128,NERRIGA AWS                             ,-35.1103,150.0826,622.0,5.4236255,9.66101694915254,0.0140522433528947,1.570443096419306,3.45356382639646,2013-06-25 13:00:00,29.99982526666667,170580.0,7,1.9042467591422496,42.14242708632019,False
069132,BRAIDWOOD RACECOURSE AWS                ,-35.4253,149.7835,665.2,5.866378,8.285714285714286,0.0325660482534201,1.9112324332954067,3.06942145199492,1989-01-01 11:00:00,29.99985021666667,419615.0,7,30.128087703773357,68.40036167039757,False
069138,ULLADULLA AWS                           ,-35.3635,150.4828,35.7,7.3889804,10.112826603325416,0.0385405480772362,2.035725839005952,3.629653977496993,1992-09-22 00:00:00,29.99994398333333,397359.0,7,43.78369521582845,89.29233831963126,False
070014,CANBERRA AIRPORT COMPARISON             ,-35.3049,149.2014,578.4,4.76841,6.731481481481482,0.0134387523637661,1.6116288994647552,2.9587519852893687,1985-01-02 16:00:00,29.1219058,215485.0,7,30.314461154781977,95.42872297371119,False
070330,GOULBURN AIRPORT AWS                    ,-34.8085,149.7311,640.0,6.5079293,8.946502057613168,0.0266340874092755,1.5725650163930052,4.138416699635737,1989-01-03 10:00:00,29.999850183333333,423136.0,7,0.0,20.363916317541115,True
070339,TUGGERANONG (ISABELLA PLAINS) AWS       ,-35.4184,149.0937,586.7,4.302654,6.439024390243903,0.0095731520577434,1.6934500496492244,2.54076215026921,1996-08-09 13:00:00,29.70075208333333,433214.0,7,44.99090976141262,111.4906405705364,False
070351,CANBERRA AIRPORT                        ,-35.3088,149.2004,577.1,4.7843604,5.0,0.0037724405234831,1.3289790382115998,3.6000269915628227,2010-03-01 10:30:00,27.02099315,227965.0,7,30.596918016366327,95.73648665176074,False
